"","timestamp","Corral.de.Barrancas.Wind.Speed..80.m.","Corral.de.Barrancas.Wind.Direction..80.m."
"379",2020-04-27 18:00:00,12.819235,128.15723
"380",2020-04-27 19:00:00,17.87718,115.016884
"381",2020-04-27 20:00:00,23.906818,108.434944
"382",2020-04-27 21:00:00,25.671307,104.620865
"383",2020-04-27 22:00:00,23.233253,102.52881
"384",2020-04-27 23:00:00,21.479666,103.570435
"385",2020-04-26 00:00:00,15.844089,68.682076
"386",2020-04-26 01:00:00,16.854767,70.016884
"387",2020-04-26 02:00:00,16.645864,68.42869
"388",2020-04-26 03:00:00,16.92383,66.161255
"389",2020-04-26 04:00:00,14.8257065,60.945396
"390",2020-04-26 05:00:00,14.081477,57.5288
"391",2020-04-26 06:00:00,13.397612,59.300278
"393",2020-04-26 08:00:00,11.298495,67.52056
"394",2020-04-26 09:00:00,10.703569,70.346176
"395",2020-04-26 10:00:00,11.090103,76.86598
"396",2020-04-26 11:00:00,12.620554,86.72951
"397",2020-04-26 12:00:00,14.77755,92.7927
"398",2020-04-26 13:00:00,16.981165,94.86451
"399",2020-04-26 14:00:00,16.981165,94.86451
"400",2020-04-26 15:00:00,16.595179,93.73139
"401",2020-04-26 16:00:00,14.759999,89.99999
"402",2020-04-26 17:00:00,15.119999,89.99999
"403",2020-04-26 18:00:00,14.417988,87.137596
"404",2020-04-26 19:00:00,15.546833,84.68545
"417",2020-04-27 08:00:00,4.3349743,184.76364
"418",2020-04-27 09:00:00,4.32,180
"419",2020-04-27 10:00:00,4.802999,192.99461
"420",2020-04-27 11:00:00,5.1544156,192.09476
"421",2020-04-27 12:00:00,5.0911684,188.1301
"422",2020-04-27 13:00:00,5.3999996,180
"423",2020-04-27 14:00:00,5.1544156,167.90524
"424",2020-04-27 15:00:00,6.792466,147.99461
"425",2020-04-27 16:00:00,8.435069,140.19443
"426",2020-04-27 17:00:00,9.504272,142.69604
"427",2020-04-27 18:00:00,7.7879906,123.69006
"428",2020-04-27 19:00:00,10.538843,97.85332
"429",2020-04-27 20:00:00,7.92,89.99999
"430",2020-04-27 21:00:00,10.823973,93.81408
"431",2020-04-27 22:00:00,12.6462,94.899086
"432",2020-04-27 23:00:00,14.417988,92.862404
"433",2020-04-28 00:00:00,15.124284,91.36392
"434",2020-04-28 01:00:00,15.84409,91.30195
"435",2020-04-28 02:00:00,14.081478,94.398705
"436",2020-04-28 03:00:00,12.413476,106.8584
"437",2020-04-28 04:00:00,11.183201,123.17851
"438",2020-04-28 05:00:00,11.090103,144.24611
"439",2020-04-28 06:00:00,9,163.73979
"440",2020-04-28 07:00:00,6.130579,183.36646
"441",2020-04-28 08:00:00,5.3999996,216.8699
"442",2020-04-28 09:00:00,4.829907,243.43495
"443",2020-04-28 10:00:00,6.0347,252.64598
"444",2020-04-28 11:00:00,7.771331,256.6075
"445",2020-04-28 12:00:00,8.557102,255.37914
"446",2020-04-28 13:00:00,9.531505,259.11447
"447",2020-04-28 14:00:00,11.013882,258.69006
"448",2020-04-28 15:00:00,12.864649,252.07208
"449",2020-04-28 16:00:00,10.799999,233.1301
"450",2020-04-28 17:00:00,8.404285,223.2643
"451",2020-04-28 18:00:00,6.792466,237.99463
"452",2020-04-28 19:00:00,4.6102495,231.3402
"453",2020-04-28 20:00:00,12.096214,53.47113
"454",2020-04-28 21:00:00,15.84409,91.30195
"455",2020-04-28 22:00:00,15.281989,105.01836
"456",2020-04-28 23:00:00,13.527572,115.20112
"457",2020-04-29 00:00:00,10.514218,128.04704
"458",2020-04-29 01:00:00,6.696387,143.74615
"459",2020-04-29 02:00:00,3.6179552,174.28941
"460",2020-04-29 03:00:00,2.3051248,231.3402
"461",2020-04-29 04:00:00,3.6,270
"462",2020-04-29 05:00:00,6.379216,286.38956
"463",2020-04-29 06:00:00,8.699793,294.44397
"464",2020-04-29 07:00:00,10.495713,300.96378
"465",2020-04-29 08:00:00,8.759178,279.46234
"466",2020-04-29 09:00:00,7.072878,284.74356
"467",2020-04-29 10:00:00,6.297428,329.03625
"468",2020-04-29 11:00:00,8.699793,24.443954
"469",2020-04-29 12:00:00,15.315873,60.42215
"470",2020-04-29 13:00:00,20.192118,78.69006
"471",2020-04-29 14:00:00,25.050413,82.56859
"472",2020-04-29 15:00:00,31.085323,76.6075
"473",2020-04-29 16:00:00,34.608715,71.18811
"474",2020-04-29 17:00:00,26.758923,72.78392
"475",2020-04-29 18:00:00,17.935081,79.592285
"476",2020-04-29 19:00:00,18.532133,82.1847
"477",2020-04-29 20:00:00,18.35647,64.440025
"478",2020-04-29 21:00:00,18.681883,64.9164
"479",2020-04-29 22:00:00,17.447933,68.19859
"480",2020-04-29 23:00:00,16.279802,71.965706
"481",2020-04-30 00:00:00,14.689589,72.89727
"482",2020-04-30 01:00:00,13.5515,73.00917
"483",2020-04-30 02:00:00,12.979984,70.55996
"484",2020-04-30 03:00:00,12.72283,64.88516
"485",2020-04-30 04:00:00,12.397806,64.17901
"486",2020-04-30 05:00:00,11.91812,64.98311
"487",2020-04-30 06:00:00,10.948973,62.59243
"488",2020-04-30 07:00:00,10.144082,62.52556
"489",2020-04-30 08:00:00,5.6002855,44.999985
"490",2020-04-30 09:00:00,5.8048253,60.25511
"491",2020-04-30 10:00:00,7.342588,78.69006
"492",2020-04-30 11:00:00,8.311245,94.96974
"493",2020-04-30 12:00:00,9.255571,103.49573
"494",2020-04-30 13:00:00,10.24578,108.434944
"495",2020-04-30 14:00:00,10.739833,103.570435
"496",2020-04-30 15:00:00,11.720751,100.61965
"497",2020-04-30 16:00:00,11.874544,104.03624
"498",2020-04-30 17:00:00,13.450708,105.5241
"499",2020-04-30 18:00:00,14.799459,108.434944
"500",2020-04-30 19:00:00,18.455048,110.556046
"501",2020-04-30 20:00:00,16.039202,99.03948
"502",2020-04-30 21:00:00,15.188415,95.44032
"503",2020-04-30 22:00:00,13.679999,89.99999
"504",2020-04-30 23:00:00,14.04,89.99999
"505",2020-05-01 00:00:00,14.05845,92.93567
"506",2020-05-01 01:00:00,14.561099,98.53076
"507",2020-05-01 02:00:00,13.358861,104.03624
"508",2020-05-01 03:00:00,11.770403,113.42869
"509",2020-05-01 04:00:00,10.799999,126.869896
"510",2020-05-01 05:00:00,10.691453,135
"511",2020-05-01 06:00:00,11.480557,138.81407
"512",2020-05-01 07:00:00,11.592894,143.84181
"513",2020-05-01 08:00:00,5.991594,147.26477
"514",2020-05-01 09:00:00,7.145796,139.08562
"515",2020-05-01 10:00:00,7.9932966,144.16235
"516",2020-05-01 11:00:00,9,143.1301
"517",2020-05-01 12:00:00,9,143.1301
"518",2020-05-01 13:00:00,7.42159,140.90614
"519",2020-05-01 14:00:00,5.8048253,119.74488
"520",2020-05-01 15:00:00,7.072878,104.74355
"521",2020-05-01 16:00:00,8.209263,105.25512
"522",2020-05-01 17:00:00,10.703569,109.653824
"523",2020-05-01 18:00:00,14.182355,113.96249
"524",2020-05-01 19:00:00,19.319628,116.56505
"525",2020-05-01 20:00:00,17.811815,104.03624
"526",2020-05-01 21:00:00,18.430452,102.40742
"527",2020-05-01 22:00:00,14.440443,94.28915
"528",2020-05-01 23:00:00,15.124284,88.63607
"529",2020-05-02 00:00:00,14.799459,85.81509
"530",2020-05-02 01:00:00,14.4,89.99999
"531",2020-05-02 02:00:00,13.363711,94.63546
"532",2020-05-02 03:00:00,11.792404,102.33909
"533",2020-05-02 04:00:00,10.30883,114.77514
"534",2020-05-02 05:00:00,9.449572,130.36453
"535",2020-05-02 06:00:00,9.220499,141.34018
"536",2020-05-02 07:00:00,8.0899935,147.72435
"537",2020-05-02 08:00:00,3.563818,135
"538",2020-05-02 09:00:00,3.8268526,138.81407
"539",2020-05-02 10:00:00,4.3349743,131.63353
"540",2020-05-02 11:00:00,4.8433046,131.98721
"541",2020-05-02 12:00:00,4.6938257,122.47119
"542",2020-05-02 13:00:00,4.6800003,112.61986
"543",2020-05-02 14:00:00,5.7599998,89.99999
"544",2020-05-02 15:00:00,7.2359104,84.289406
"545",2020-05-02 16:00:00,8.311245,85.03026
"546",2020-05-02 17:00:00,10.440001,89.99999
"547",2020-05-02 18:00:00,10.440001,89.99999
"548",2020-05-02 19:00:00,12.605142,91.63657
"549",2020-05-02 20:00:00,12.324414,96.70984
"550",2020-05-02 21:00:00,9.9571085,102.52881
"551",2020-05-02 22:00:00,9.422101,96.58194
"552",2020-05-02 23:00:00,10.440001,89.99999
"553",2020-05-03 00:00:00,11.879999,89.99999
"554",2020-05-03 01:00:00,12.620554,93.27049
"555",2020-05-03 02:00:00,12.287555,95.04245
"556",2020-05-03 03:00:00,12.324414,96.70984
"557",2020-05-03 04:00:00,11.367109,100.954056
"558",2020-05-03 05:00:00,10.587917,107.818886
"559",2020-05-03 06:00:00,10.028439,111.03751
"560",2020-05-03 07:00:00,9.83268,113.7495
"561",2020-05-03 08:00:00,9.339208,117.55281
"562",2020-05-03 09:00:00,6.989936,124.508514
"563",2020-05-03 10:00:00,7.145796,130.91438
"564",2020-05-03 11:00:00,6.3690495,132.70938
"565",2020-05-03 12:00:00,5.1165614,129.2894
"566",2020-05-03 13:00:00,4.379589,99.46232
"567",2020-05-03 14:00:00,3.2399998,89.99999
"568",2020-05-03 15:00:00,4.2136917,70.016884
"569",2020-05-03 16:00:00,6.0347,72.64597
"570",2020-05-03 17:00:00,8.350138,82.56859
"571",2020-05-03 18:00:00,9.746631,85.7636
"572",2020-05-03 19:00:00,13.684735,88.49257
"573",2020-05-03 20:00:00,13.679999,89.99999
"574",2020-05-03 21:00:00,11.659777,98.88065
"575",2020-05-03 22:00:00,8.209263,105.25512
"576",2020-05-03 23:00:00,11.183201,93.69138
"577",2020-05-04 00:00:00,12.6462,94.899086
"578",2020-05-04 01:00:00,13.397612,96.17017
"579",2020-05-04 02:00:00,13.084402,97.90716
"580",2020-05-04 03:00:00,12.371645,98.36588
"581",2020-05-04 04:00:00,11.720751,100.61965
"582",2020-05-04 05:00:00,10.829959,105.42216
"583",2020-05-04 06:00:00,10.028439,111.03751
"584",2020-05-04 07:00:00,9.693296,148.67131
"585",2020-05-04 08:00:00,9.028754,156.50143
"586",2020-05-04 09:00:00,6.489992,160.55997
"587",2020-05-04 10:00:00,5.815978,158.1986
"588",2020-05-04 11:00:00,5.154415,155.22485
"589",2020-05-04 12:00:00,4.1046314,164.74487
"590",2020-05-04 13:00:00,3.2599385,173.6598
"591",2020-05-04 14:00:00,1.8,180
"592",2020-05-04 15:00:00,1.8,360
"593",2020-05-04 16:00:00,6.12,61.927513
"594",2020-05-04 17:00:00,10.182337,81.869896
"595",2020-05-04 18:00:00,13.397612,96.17017
"596",2020-05-04 19:00:00,15.111424,102.38075
"597",2020-05-04 20:00:00,16.73516,108.82471
"598",2020-05-04 21:00:00,18.204042,114.53772
"599",2020-05-04 22:00:00,16.58346,117.12131
"600",2020-05-04 23:00:00,16.58346,117.12131
"601",2020-05-05 00:00:00,16.09969,116.56505
"602",2020-05-05 01:00:00,15.141414,118.39302
"603",2020-05-05 02:00:00,14.386494,121.70142
"604",2020-05-05 03:00:00,13.479583,124.11447
"605",2020-05-05 04:00:00,12.261157,130.23636
"606",2020-05-05 05:00:00,10.691453,135
"607",2020-05-05 06:00:00,9.449572,139.63547
"608",2020-05-05 07:00:00,6.4096174,128.15723
"609",2020-05-05 08:00:00,5.8603754,132.51044
"610",2020-05-05 09:00:00,4.8433046,131.98721
"611",2020-05-05 10:00:00,6.193674,125.537674
"612",2020-05-05 11:00:00,6.792466,122.00538
"613",2020-05-05 12:00:00,7.072878,104.74355
"614",2020-05-05 13:00:00,9,89.99999
"615",2020-05-05 14:00:00,12.324414,83.29016
"616",2020-05-05 15:00:00,15.546833,84.68545
"617",2020-05-05 16:00:00,24.798225,80.811165
"618",2020-05-05 17:00:00,35.33506,81.20946
"619",2020-05-05 18:00:00,33.790176,75.815704
"620",2020-05-05 19:00:00,18.844202,83.41805
"621",2020-05-05 20:00:00,16.56,89.99999
"622",2020-05-05 21:00:00,19.602652,82.61395
"623",2020-05-05 22:00:00,19.562946,77.24247
"624",2020-05-05 23:00:00,17.935081,79.592285
"625",2020-05-06 00:00:00,15.683776,80.75388
"626",2020-05-06 01:00:00,14.332341,78.40782
"627",2020-05-06 02:00:00,13.441071,69.62356
"628",2020-05-06 03:00:00,12.57426,66.37062
"629",2020-05-06 04:00:00,11.384199,71.56504
"630",2020-05-06 05:00:00,10.028439,68.96249
"631",2020-05-06 06:00:00,8.225035,66.8014
"632",2020-05-06 07:00:00,8.089993,69.14554
"633",2020-05-06 08:00:00,9.504272,52.696053
"634",2020-05-06 09:00:00,10.365251,69.67686
"635",2020-05-06 10:00:00,10.594036,80.21759
"636",2020-05-06 11:00:00,12.964998,91.59113
"637",2020-05-06 12:00:00,14.205182,98.74616
"638",2020-05-06 13:00:00,16.595179,102.52881
"639",2020-05-06 14:00:00,16.394829,98.84181
"640",2020-05-06 15:00:00,16.563911,91.24536
"641",2020-05-06 16:00:00,15.137133,87.27369
"642",2020-05-06 17:00:00,16.23596,86.18592
"643",2020-05-06 18:00:00,15.484185,88.66778
"644",2020-05-06 19:00:00,16.93531,92.436646
"645",2020-05-06 20:00:00,16.039202,80.96051
"646",2020-05-06 21:00:00,17.114204,75.37913
"647",2020-05-06 22:00:00,16.279802,71.965706
"648",2020-05-06 23:00:00,16.516901,73.53998
"649",2020-05-07 00:00:00,14.934577,74.62374
"650",2020-05-07 01:00:00,15.03835,78.95905
"651",2020-05-07 02:00:00,13.910169,79.56252
"652",2020-05-07 03:00:00,13.084402,82.092834
"653",2020-05-07 04:00:00,11.966953,83.08877
"654",2020-05-07 05:00:00,10.823973,86.18592
"655",2020-05-07 06:00:00,9.3876505,94.398705
"656",2020-05-07 07:00:00,8.905908,104.03624
"657",2020-05-07 08:00:00,9.255571,103.49573
"658",2020-05-07 09:00:00,10.365251,110.323135
"659",2020-05-07 10:00:00,9.360001,112.61986
"660",2020-05-07 11:00:00,9.885262,123.11134
"661",2020-05-07 12:00:00,9.686609,131.98721
"662",2020-05-07 13:00:00,9.931042,136.4688
"663",2020-05-07 14:00:00,9.673221,135
"664",2020-05-07 15:00:00,11.592894,126.15819
"665",2020-05-07 16:00:00,12.682018,124.592285
"666",2020-05-07 17:00:00,14.77755,124.077194
"667",2020-05-07 18:00:00,16.575644,124.38034
"668",2020-05-07 19:00:00,18.58451,121.53479
"669",2020-05-07 20:00:00,16.766108,104.93142
"670",2020-05-07 21:00:00,16.676977,103.73626
"671",2020-05-07 22:00:00,14.154915,97.305756
"672",2020-05-07 23:00:00,12.371645,98.36588
"673",2020-05-08 00:00:00,12.661564,104.82648
"674",2020-05-08 01:00:00,12.24,118.07248
"675",2020-05-08 02:00:00,13.004922,131.63353
"676",2020-05-08 03:00:00,12.88981,144.09027
"677",2020-05-08 04:00:00,9.793058,162.89728
"678",2020-05-08 05:00:00,7.2805495,188.53076
"679",2020-05-08 06:00:00,6.297428,210.96376
"680",2020-05-08 07:00:00,6.8777895,222.8789
"681",2020-05-08 08:00:00,8.64,270
"682",2020-05-08 09:00:00,7.8954163,226.84761
"683",2020-05-08 10:00:00,7.145796,220.91438
"684",2020-05-08 11:00:00,5.991594,237.26477
"685",2020-05-08 12:00:00,5.991594,302.73523
"686",2020-05-08 13:00:00,11.525623,358.21008
"687",2020-05-08 14:00:00,15.856354,39.472458
"688",2020-05-08 15:00:00,26.064596,57.40741
"689",2020-05-08 16:00:00,29.68636,67.166336
"690",2020-05-08 17:00:00,22.89611,73.559616
"691",2020-05-08 18:00:00,16.65754,83.79655
"692",2020-05-08 19:00:00,15.941944,83.51692
"693",2020-05-08 20:00:00,28.038431,74.35776
"694",2020-05-08 21:00:00,26.795223,83.82981
"695",2020-05-08 22:00:00,19.35314,80.362465
"696",2020-05-08 23:00:00,18.345877,74.054596
"697",2020-05-09 00:00:00,18.448023,72.97948
"698",2020-05-09 01:00:00,18.899143,72.255325
"699",2020-05-09 02:00:00,13.570615,68.19859
"700",2020-05-09 03:00:00,11.113451,65.09524
"701",2020-05-09 04:00:00,9.585739,55.71312
"702",2020-05-09 05:00:00,9.693296,58.671295
"703",2020-05-09 06:00:00,9.826088,61.557068
"704",2020-05-09 07:00:00,10.636766,66.037506
"705",2020-05-09 08:00:00,7.754637,68.19859
"706",2020-05-09 09:00:00,8.825508,78.231705
"707",2020-05-09 10:00:00,10.08,89.99999
"708",2020-05-09 11:00:00,11.304229,99.162346
"709",2020-05-09 12:00:00,11.013882,101.30993
"710",2020-05-09 13:00:00,11.304229,99.162346
"711",2020-05-09 14:00:00,10.805999,91.90914
"712",2020-05-09 15:00:00,12.371645,98.36588
"713",2020-05-09 16:00:00,12.6462,94.899086
"714",2020-05-09 17:00:00,13.324863,88.45184
"715",2020-05-09 18:00:00,12.605142,88.36342
"716",2020-05-09 19:00:00,13.722565,94.513985
"717",2020-05-09 20:00:00,13.009903,104.42077
"718",2020-05-09 21:00:00,14.685176,101.30993
"719",2020-05-09 22:00:00,14.471821,95.71059
"720",2020-05-09 23:00:00,15.905319,95.19443
"721",2020-05-10 00:00:00,15.876775,93.9005
"722",2020-05-10 01:00:00,16.575644,92.48955
"723",2020-05-10 02:00:00,15.484185,88.66778
"724",2020-05-10 03:00:00,14.869351,83.047035
"725",2020-05-10 04:00:00,13.556282,79.28687
"726",2020-05-10 05:00:00,12.9249525,77.12499
"727",2020-05-10 06:00:00,11.874544,75.96376
"728",2020-05-10 07:00:00,11.720751,79.38034
"729",2020-05-10 08:00:00,9.826088,81.57303
"730",2020-05-10 09:00:00,9.726665,87.8789
"731",2020-05-10 10:00:00,10.799999,89.99999
"732",2020-05-10 11:00:00,13.698934,93.01279
"733",2020-05-10 12:00:00,14.830076,95.5722
"734",2020-05-10 13:00:00,15.496736,92.662994
"735",2020-05-10 14:00:00,15.84,89.99999
"736",2020-05-10 15:00:00,18.72,89.99999
"737",2020-05-10 16:00:00,18.359999,89.99999
"738",2020-05-10 17:00:00,19.083395,91.08092
"739",2020-05-10 18:00:00,18.374111,92.245735
"740",2020-05-10 19:00:00,19.44,89.99999
"741",2020-05-10 20:00:00,17.462782,75.677284
"742",2020-05-10 21:00:00,16.179985,69.14554
"743",2020-05-10 22:00:00,15.379206,69.443954
"744",2020-05-10 23:00:00,16.179985,69.14554
"745",2020-05-11 00:00:00,14.986553,65.89776
"746",2020-05-11 01:00:00,14.336861,61.50435
"747",2020-05-11 02:00:00,12.594856,59.036255
"748",2020-05-11 03:00:00,11.609651,60.25511
"749",2020-05-11 04:00:00,10.630672,61.699234
"750",2020-05-11 05:00:00,10.931203,72.75854
"751",2020-05-11 06:00:00,10.948973,80.537674
"752",2020-05-11 07:00:00,10.464798,86.05482
"753",2020-05-11 08:00:00,10.365251,69.67686
"754",2020-05-11 09:00:00,10.853866,84.289406
"755",2020-05-11 10:00:00,12.245294,91.68468
"756",2020-05-11 11:00:00,14.84318,104.03624
"757",2020-05-11 12:00:00,15.937878,108.434944
"758",2020-05-11 13:00:00,16.516901,110.409874
"759",2020-05-11 14:00:00,15.941944,115.407715
"760",2020-05-11 15:00:00,15.617529,115.97439
"761",2020-05-11 16:00:00,16.1198,113.702644
"762",2020-05-11 17:00:00,17.727943,113.96249
"763",2020-05-11 18:00:00,19.33639,118.951
"764",2020-05-11 19:00:00,20.730501,110.323135
"765",2020-05-11 20:00:00,17.28,89.99999
"766",2020-05-11 21:00:00,16.1198,66.29735
"767",2020-05-11 22:00:00,13.513193,48.239685
"768",2020-05-11 23:00:00,13.324863,38.418045
