"","timestamp","Sierra.Tomóchic.Wind.Speed..80.m.","Sierra.Tomóchic.Wind.Direction..80.m."
"378",2020-04-27 17:00:00,28.100763,272.2026
"379",2020-04-27 18:00:00,30.676142,274.03772
"380",2020-04-27 19:00:00,31.845251,275.8395
"381",2020-04-27 20:00:00,30.453527,276.78897
"382",2020-04-27 21:00:00,28.943642,275.7106
"383",2020-04-27 22:00:00,27.908709,276.66666
"384",2020-04-27 23:00:00,24.993439,281.63364
"385",2020-04-26 00:00:00,8.427383,340.0169
"386",2020-04-26 01:00:00,7.2359104,354.28943
"387",2020-04-26 02:00:00,7.072878,14.743561
"388",2020-04-26 03:00:00,6.9153743,38.659805
"389",2020-04-26 04:00:00,7.729527,62.241455
"390",2020-04-26 05:00:00,8.473393,77.73522
"392",2020-04-26 07:00:00,11.090103,103.13402
"393",2020-04-26 08:00:00,11.27553,106.69924
"394",2020-04-26 09:00:00,10.966713,113.19859
"395",2020-04-26 10:00:00,14.84318,129.09386
"396",2020-04-26 11:00:00,16.641972,141.14662
"397",2020-04-26 12:00:00,14.973577,152.8189
"398",2020-04-26 13:00:00,12.24,180
"399",2020-04-26 14:00:00,12.031756,218.92755
"400",2020-04-26 15:00:00,14.182355,246.0375
"401",2020-04-26 16:00:00,16.87398,258.9298
"402",2020-04-26 17:00:00,21.24,270
"403",2020-04-26 18:00:00,26.525429,277.8002
"416",2020-04-27 07:00:00,5.8603754,222.51045
"417",2020-04-27 08:00:00,5.1165614,219.28941
"418",2020-04-27 09:00:00,4.3349743,265.23636
"419",2020-04-27 10:00:00,7.928178,267.39746
"420",2020-04-27 11:00:00,10.538843,262.14667
"421",2020-04-27 12:00:00,12.7279215,261.8699
"422",2020-04-27 13:00:00,14.471821,264.28943
"423",2020-04-27 14:00:00,17.64,270
"424",2020-04-27 15:00:00,20.598795,275.01312
"425",2020-04-27 16:00:00,25.153671,279.0579
"426",2020-04-27 17:00:00,27.887802,281.1649
"427",2020-04-27 18:00:00,31.003918,282.7453
"428",2020-04-27 19:00:00,33.973778,285.36163
"429",2020-04-27 20:00:00,28.73242,285.25513
"430",2020-04-27 21:00:00,24.826952,286.8584
"431",2020-04-27 22:00:00,22.086521,289.0256
"432",2020-04-27 23:00:00,21.129885,293.0704
"433",2020-04-28 00:00:00,20.799152,293.45905
"434",2020-04-28 01:00:00,14.917212,289.74683
"435",2020-04-28 02:00:00,10.948973,279.46234
"436",2020-04-28 03:00:00,7.9526596,264.80557
"437",2020-04-28 04:00:00,6.9527545,248.7495
"438",2020-04-28 05:00:00,6.193674,234.46233
"439",2020-04-28 06:00:00,5.6002855,225
"440",2020-04-28 07:00:00,5.00128,239.74356
"441",2020-04-28 08:00:00,3.0758414,249.44395
"442",2020-04-28 09:00:00,4.379589,279.46234
"443",2020-04-28 10:00:00,7.771331,283.39252
"444",2020-04-28 11:00:00,9.793058,287.10272
"445",2020-04-28 12:00:00,11.503113,290.1363
"446",2020-04-28 13:00:00,13.37825,293.80597
"447",2020-04-28 14:00:00,16.09969,296.56506
"448",2020-04-28 15:00:00,18.35647,295.55997
"449",2020-04-28 16:00:00,20.929594,296.56506
"450",2020-04-28 17:00:00,23.023117,296.9657
"451",2020-04-28 18:00:00,25.11758,297.29956
"452",2020-04-28 19:00:00,27.047956,296.9061
"453",2020-04-28 20:00:00,25.14852,293.6294
"454",2020-04-28 21:00:00,22.553934,294.51965
"455",2020-04-28 22:00:00,19.319628,296.56506
"456",2020-04-28 23:00:00,13.049689,294.44397
"457",2020-04-29 00:00:00,10.041354,284.53445
"458",2020-04-29 01:00:00,8.350138,277.4314
"459",2020-04-29 02:00:00,7.208994,272.8624
"460",2020-04-29 03:00:00,6.12,270
"461",2020-04-29 04:00:00,5.4119864,273.8141
"462",2020-04-29 05:00:00,5.0528407,274.08563
"463",2020-04-29 06:00:00,4.0249224,280.30487
"464",2020-04-29 07:00:00,4.39436,325.008
"465",2020-04-29 08:00:00,2.5959969,326.30994
"466",2020-04-29 09:00:00,2.5455842,351.8699
"467",2020-04-29 10:00:00,5.991594,32.735214
"468",2020-04-29 11:00:00,10.144082,62.52556
"469",2020-04-29 12:00:00,8.825508,78.231705
"470",2020-04-29 13:00:00,6.5693827,80.537674
"471",2020-04-29 14:00:00,6.0347,72.64597
"472",2020-04-29 15:00:00,5.315336,61.699234
"473",2020-04-29 16:00:00,6.4096174,51.842773
"474",2020-04-29 17:00:00,7.42159,50.906143
"475",2020-04-29 18:00:00,9.693296,58.671295
"476",2020-04-29 19:00:00,7.5942082,58.570435
"477",2020-04-29 20:00:00,10.829959,74.577835
"478",2020-04-29 21:00:00,12.24,89.99999
"479",2020-04-29 22:00:00,16.595179,102.52881
"480",2020-04-29 23:00:00,20.948164,109.05771
"481",2020-04-30 00:00:00,21.734581,116.56505
"482",2020-04-30 01:00:00,19.272614,122.79953
"483",2020-04-30 02:00:00,19.469976,123.69006
"484",2020-04-30 03:00:00,16.92383,128.08878
"485",2020-04-30 04:00:00,15.124284,128.23383
"486",2020-04-30 05:00:00,12.979984,123.69006
"487",2020-04-30 06:00:00,11.269782,116.56505
"488",2020-04-30 07:00:00,10.587918,125.31121
"489",2020-04-30 08:00:00,6.28713,103.24051
"490",2020-04-30 09:00:00,7.771331,103.392494
"491",2020-04-30 10:00:00,8.217153,118.81079
"492",2020-04-30 11:00:00,7.6367526,135
"493",2020-04-30 12:00:00,2.968636,165.96376
"494",2020-04-30 13:00:00,2.968636,284.03625
"495",2020-04-30 14:00:00,5.634891,296.56506
"496",2020-04-30 15:00:00,7.42159,292.83368
"497",2020-04-30 16:00:00,9.028754,293.49857
"498",2020-04-30 17:00:00,10.495713,292.16635
"499",2020-04-30 18:00:00,14.578888,290.22485
"500",2020-04-30 19:00:00,25.20257,270.81845
"501",2020-04-30 20:00:00,26.476522,281.7683
"502",2020-04-30 21:00:00,26.980793,288.6767
"503",2020-04-30 22:00:00,28.66468,295.2777
"504",2020-04-30 23:00:00,24.162947,298.4742
"505",2020-05-01 00:00:00,14.039999,292.61987
"506",2020-05-01 01:00:00,8.287822,272.48956
"507",2020-05-01 02:00:00,6.489992,250.55997
"508",2020-05-01 03:00:00,5.3999996,233.1301
"509",2020-05-01 04:00:00,4.5820518,225
"510",2020-05-01 05:00:00,3.563818,225
"511",2020-05-01 06:00:00,3.319036,229.39871
"512",2020-05-01 07:00:00,4.0249224,243.43495
"513",2020-05-01 08:00:00,2.0364676,225
"514",2020-05-01 09:00:00,2.2768397,251.56506
"515",2020-05-01 10:00:00,3.7064266,240.9454
"516",2020-05-01 11:00:00,7.145796,220.91438
"517",2020-05-01 12:00:00,10.233123,230.7106
"518",2020-05-01 13:00:00,12.10157,239.62088
"519",2020-05-01 14:00:00,14.24163,249.27444
"520",2020-05-01 15:00:00,15.281989,254.98164
"521",2020-05-01 16:00:00,18.486622,263.29016
"522",2020-05-01 17:00:00,21.602999,270.95483
"523",2020-05-01 18:00:00,24.648829,276.70984
"524",2020-05-01 19:00:00,8.089993,290.85446
"525",2020-05-01 20:00:00,11.440979,294.14554
"526",2020-05-01 21:00:00,15.175612,292.3062
"527",2020-05-01 22:00:00,14.578888,290.22485
"528",2020-05-01 23:00:00,10.931203,287.24146
"529",2020-05-02 00:00:00,8.669949,274.76364
"530",2020-05-02 01:00:00,7.208994,267.1376
"531",2020-05-02 02:00:00,6.9899354,258.11133
"532",2020-05-02 03:00:00,6.28713,256.7595
"533",2020-05-02 04:00:00,5.5887027,255.06857
"534",2020-05-02 05:00:00,5.154415,245.22485
"535",2020-05-02 06:00:00,4.8965297,233.97263
"536",2020-05-02 07:00:00,3.8773184,201.8014
"537",2020-05-02 08:00:00,2.16,180
"538",2020-05-02 09:00:00,2.2768397,198.43495
"539",2020-05-02 10:00:00,6.28713,203.62938
"540",2020-05-02 11:00:00,11.435313,208.17859
"541",2020-05-02 12:00:00,14.264361,227.04541
"542",2020-05-02 13:00:00,16.923828,240.70865
"543",2020-05-02 14:00:00,19.386593,248.1986
"544",2020-05-02 15:00:00,20.724247,252.8241
"545",2020-05-02 16:00:00,23.319553,261.11935
"546",2020-05-02 17:00:00,25.60053,266.77548
"547",2020-05-02 18:00:00,28.082308,270.73453
"548",2020-05-02 19:00:00,29.339449,276.34018
"549",2020-05-02 20:00:00,28.883131,280.04935
"550",2020-05-02 21:00:00,26.576681,278.56915
"551",2020-05-02 22:00:00,22.682856,270.9094
"552",2020-05-02 23:00:00,16.808569,260.1342
"553",2020-05-03 00:00:00,12.864649,252.07208
"554",2020-05-03 01:00:00,9.904906,250.90651
"555",2020-05-03 02:00:00,8.209263,254.74487
"556",2020-05-03 03:00:00,6.924738,261.02737
"557",2020-05-03 04:00:00,6.130579,266.63354
"558",2020-05-03 05:00:00,5.04,270
"559",2020-05-03 06:00:00,4.32,270
"560",2020-05-03 07:00:00,3.2399998,270
"561",2020-05-03 08:00:00,2.4149535,243.43495
"562",2020-05-03 09:00:00,1.2979984,236.30994
"563",2020-05-03 10:00:00,3.7064266,240.9454
"564",2020-05-03 11:00:00,7.8954163,223.15239
"565",2020-05-03 12:00:00,11.457958,226.27303
"566",2020-05-03 13:00:00,14.689588,233.97263
"567",2020-05-03 14:00:00,17.873556,242.40271
"568",2020-05-03 15:00:00,19.930477,249.92847
"569",2020-05-03 16:00:00,22.61419,256.185
"570",2020-05-03 17:00:00,24.74329,261.63412
"571",2020-05-03 18:00:00,27.397867,266.9872
"572",2020-05-03 19:00:00,28.820242,272.14758
"573",2020-05-03 20:00:00,28.227306,275.85602
"574",2020-05-03 21:00:00,24.216522,275.1173
"575",2020-05-03 22:00:00,22.7057,267.27368
"576",2020-05-03 23:00:00,17.309973,253.07248
"577",2020-05-05 00:00:00,10.1376915,263.8845
"578",2020-05-05 01:00:00,9,253.7398
"579",2020-05-05 02:00:00,8.557102,247.75098
"580",2020-05-05 03:00:00,8.089993,249.14554
"581",2020-05-05 04:00:00,7.5170207,253.30075
"582",2020-05-05 05:00:00,6.638072,257.4712
"583",2020-05-05 06:00:00,4.8965297,323.97263
"584",2020-05-05 07:00:00,5.3517847,340.3462
"585",2020-05-05 08:00:00,6.130579,356.63354
"586",2020-05-05 09:00:00,4.802999,12.994629
"587",2020-05-05 10:00:00,10.691453,44.999985
"588",2020-05-05 11:00:00,13.202726,64.13365
"589",2020-05-05 12:00:00,11.384199,71.56504
"590",2020-05-05 13:00:00,7.6367526,81.869896
"591",2020-05-05 14:00:00,5.1544156,77.905235
"592",2020-05-05 15:00:00,4.8965297,53.97262
"593",2020-05-05 16:00:00,5.1919937,33.690063
"594",2020-05-05 17:00:00,5.5887027,14.931412
"595",2020-05-05 18:00:00,6.924738,351.02737
"596",2020-05-05 19:00:00,19.513195,299.876
"597",2020-05-05 20:00:00,21.166653,311.5526
"598",2020-05-05 21:00:00,18.584509,314.2152
"599",2020-05-05 22:00:00,11.019764,321.6325
"600",2020-05-05 23:00:00,4.0249224,10.30484
"601",2020-05-06 00:00:00,8.64,89.99999
"602",2020-05-06 01:00:00,12.864649,107.92791
"603",2020-05-06 02:00:00,12.303366,110.556046
"604",2020-05-06 03:00:00,11.165805,110.772255
"605",2020-05-06 04:00:00,10.365251,110.323135
"606",2020-05-06 05:00:00,9.6932955,105.06849
"607",2020-05-06 06:00:00,9.9571085,102.52881
"608",2020-05-06 07:00:00,7.968939,108.434944
"609",2020-05-06 08:00:00,5.0911684,98.1301
"610",2020-05-06 09:00:00,7.2805495,98.53076
"611",2020-05-06 10:00:00,11.503113,110.1363
"612",2020-05-06 11:00:00,14.84318,104.03624
"613",2020-05-06 12:00:00,13.339445,93.094055
"614",2020-05-06 13:00:00,9.726665,87.8789
"615",2020-05-06 14:00:00,6.849467,86.98721
"616",2020-05-06 15:00:00,4.73506,81.25384
"617",2020-05-06 16:00:00,3.7585104,73.30075
"618",2020-05-06 17:00:00,2.5455842,44.999985
"619",2020-05-06 18:00:00,1.1384199,18.434952
"620",2020-05-06 19:00:00,20.345573,283.29858
"621",2020-05-06 20:00:00,22.530937,282.926
"622",2020-05-06 21:00:00,19.562946,282.75754
"623",2020-05-06 22:00:00,15.5843,276.6325
"624",2020-05-06 23:00:00,14.081478,274.3987
"625",2020-05-07 00:00:00,14.587776,285.7512
"626",2020-05-07 01:00:00,13.363711,297.25534
"627",2020-05-07 02:00:00,12.181624,304.1597
"628",2020-05-07 03:00:00,10.296251,306.46924
"629",2020-05-07 04:00:00,7.9036193,300.0686
"630",2020-05-07 05:00:00,5.937272,284.03625
"631",2020-05-07 06:00:00,5.4119864,266.1859
"632",2020-05-07 07:00:00,1.1384199,18.434952
"633",2020-05-07 08:00:00,0.71999997,89.99999
"634",2020-05-07 09:00:00,2.0991426,59.036232
"635",2020-05-07 10:00:00,4.1046314,52.125
"636",2020-05-07 11:00:00,4.829907,63.43495
"637",2020-05-07 12:00:00,2.5455842,81.869896
"638",2020-05-07 13:00:00,0.8049845,63.43495
"639",2020-05-07 14:00:00,2.52,270
"640",2020-05-07 15:00:00,6.830519,288.43497
"641",2020-05-07 16:00:00,10.1376915,263.8845
"642",2020-05-07 17:00:00,16.516901,249.59012
"643",2020-05-07 18:00:00,23.688984,253.21736
"644",2020-05-07 19:00:00,15.459054,297.75854
"645",2020-05-07 20:00:00,7.7879906,303.69006
"646",2020-05-07 21:00:00,7.2359104,354.28943
"647",2020-05-07 22:00:00,4.072935,44.999985
"648",2020-05-07 23:00:00,5.8603754,137.48955
"649",2020-05-08 00:00:00,13.684735,153.43495
"650",2020-05-08 01:00:00,20.12461,153.43495
"651",2020-05-08 02:00:00,18.58451,148.46521
"652",2020-05-08 03:00:00,13.104198,142.81529
"653",2020-05-08 04:00:00,8.707237,150.25511
"654",2020-05-08 05:00:00,7.8625183,164.0546
"655",2020-05-08 06:00:00,9.227524,159.44395
"656",2020-05-08 07:00:00,7.0911775,293.9625
"657",2020-05-08 08:00:00,3.671294,281.30994
"658",2020-05-08 09:00:00,4.8433046,311.98724
"659",2020-05-08 10:00:00,9.114471,350.90973
"660",2020-05-08 11:00:00,10.041354,14.534454
"661",2020-05-08 12:00:00,9.585739,34.286865
"662",2020-05-08 13:00:00,8.435069,39.805573
"663",2020-05-08 14:00:00,7.7043357,37.40535
"664",2020-05-08 15:00:00,7.653705,41.18593
"665",2020-05-08 16:00:00,7.145796,40.914368
"666",2020-05-08 17:00:00,5.0911684,44.999985
"667",2020-05-08 18:00:00,1.5273507,135
"668",2020-05-08 19:00:00,10.495713,120.96376
"669",2020-05-08 20:00:00,9.826088,151.55707
"670",2020-05-08 21:00:00,5.937272,165.96376
"671",2020-05-08 22:00:00,1.2979984,213.69006
"672",2020-05-08 23:00:00,1.0182338,225
"673",2020-05-09 00:00:00,2.52,180
"674",2020-05-09 01:00:00,10.296251,143.53076
"675",2020-05-09 02:00:00,18.864824,138.09406
"676",2020-05-09 03:00:00,15.484185,144.46231
"677",2020-05-09 04:00:00,12.24,151.9275
"678",2020-05-09 05:00:00,10.086427,145.1755
"679",2020-05-09 06:00:00,10.195057,132.13759
"680",2020-05-09 07:00:00,11.200571,135
"681",2020-05-09 08:00:00,7.4128532,119.054596
"682",2020-05-09 09:00:00,8.049845,116.56505
"683",2020-05-09 10:00:00,8.39657,120.96376
"684",2020-05-09 11:00:00,6.4096174,141.84277
"685",2020-05-09 12:00:00,1.1384199,251.56506
"686",2020-05-09 13:00:00,5.4833565,336.8014
"687",2020-05-09 14:00:00,6.830519,341.56506
"688",2020-05-09 15:00:00,6.439876,333.43497
"689",2020-05-09 16:00:00,6.297428,329.03625
"690",2020-05-09 17:00:00,6.8777895,317.1211
"691",2020-05-09 18:00:00,7.928177,309.47247
"692",2020-05-09 19:00:00,14.707222,291.541
"693",2020-05-09 20:00:00,16.485485,301.6075
"694",2020-05-09 21:00:00,14.689588,306.02737
"695",2020-05-09 22:00:00,13.584932,302.00537
"696",2020-05-09 23:00:00,10.30883,294.77515
"697",2020-05-10 00:00:00,8.209263,285.25513
"698",2020-05-10 01:00:00,6.9899354,281.88867
"699",2020-05-10 02:00:00,6.638072,282.5288
"700",2020-05-10 03:00:00,5.3517847,289.6538
"701",2020-05-10 04:00:00,3.6,306.8699
"702",2020-05-10 05:00:00,2.1897945,350.5377
"703",2020-05-10 06:00:00,1.9386592,68.19859
"704",2020-05-10 07:00:00,6.0347,107.35402
"705",2020-05-10 08:00:00,3.671294,101.30993
"706",2020-05-10 09:00:00,4.379589,99.46232
"707",2020-05-10 10:00:00,9.686609,138.01279
"708",2020-05-10 11:00:00,14.372974,157.9321
"709",2020-05-10 12:00:00,12.015589,171.38435
"710",2020-05-10 13:00:00,11.367109,190.95407
"711",2020-05-10 14:00:00,11.609651,209.74489
"712",2020-05-10 15:00:00,12.031756,231.07246
"713",2020-05-10 16:00:00,12.768586,248.49857
"714",2020-05-10 17:00:00,14.512064,262.875
"715",2020-05-10 18:00:00,18.72,270
"716",2020-05-10 19:00:00,23.051247,284.47028
"717",2020-05-10 20:00:00,21.868332,290.22485
"718",2020-05-10 21:00:00,20.991426,292.16635
"719",2020-05-10 22:00:00,18.514643,296.56506
"720",2020-05-10 23:00:00,11.592895,295.76935
"721",2020-05-11 00:00:00,8.825508,281.7683
"722",2020-05-11 01:00:00,7.5599995,270
"723",2020-05-11 02:00:00,6.638072,257.4712
"724",2020-05-11 03:00:00,6.830519,251.56506
"725",2020-05-11 04:00:00,6.6185193,247.61987
"726",2020-05-11 05:00:00,5.8048253,240.25513
"727",2020-05-11 06:00:00,6.193674,234.46233
"728",2020-05-11 07:00:00,0.35999998,89.99999
"729",2020-05-11 08:00:00,1.4399999,89.99999
"730",2020-05-11 09:00:00,1.835647,101.30993
"731",2020-05-11 10:00:00,2.16,180
"732",2020-05-11 11:00:00,7.7043357,217.40535
"733",2020-05-11 12:00:00,13.104198,232.8153
"734",2020-05-11 13:00:00,16.746773,244.53665
"735",2020-05-11 14:00:00,20.275385,253.49564
"736",2020-05-11 15:00:00,23.795427,259.5401
"737",2020-05-11 16:00:00,26.932714,261.54498
"738",2020-05-11 17:00:00,28.357857,261.97278
"739",2020-05-11 18:00:00,29.533169,260.88214
"740",2020-05-11 19:00:00,29.888672,260.99152
"741",2020-05-11 20:00:00,28.66694,262.78574
"742",2020-05-11 21:00:00,27.086262,265.4261
"743",2020-05-11 22:00:00,25.199999,270
"744",2020-05-11 23:00:00,20.674158,277.00128
"745",2020-05-12 00:00:00,14.205182,278.74615
"746",2020-05-12 01:00:00,10.105681,274.08563
"747",2020-05-12 02:00:00,8.311245,265.03027
"748",2020-05-12 03:00:00,6.830519,251.56506
"749",2020-05-12 04:00:00,5.991594,237.26477
"750",2020-05-12 05:00:00,5.3517847,222.27368
"751",2020-05-12 06:00:00,5.634891,206.56505
"752",2020-05-12 07:00:00,5.506941,191.30994
"753",2020-05-12 08:00:00,5.7599998,180
"754",2020-05-12 09:00:00,4.3349743,175.23636
"755",2020-05-12 10:00:00,4.3349743,175.23636
"756",2020-05-12 11:00:00,6.2145634,169.99202
"757",2020-05-12 12:00:00,8.28,180
"758",2020-05-12 13:00:00,9.83268,203.7495
"759",2020-05-12 14:00:00,11.988594,228.65222
"760",2020-05-12 15:00:00,14.986553,245.89777
"761",2020-05-12 16:00:00,19.211996,257.00537
"762",2020-05-12 17:00:00,23.14103,264.64417
"763",2020-05-12 18:00:00,27.72,270
"764",2020-05-12 19:00:00,30.317043,274.08563
"765",2020-05-12 20:00:00,30.453527,276.78897
"766",2020-05-12 21:00:00,27.869207,275.93152
"767",2020-05-12 22:00:00,25.919998,270
"768",2020-05-12 23:00:00,22.608458,260.83765
