"","timestamp","Zapotitl√.n.Wind.Speed..80.m.","Zapotitl√.n.Wind.Direction..80.m."
"377",2020-04-27 16:00:00,9.178235,115.55997
"378",2020-04-27 17:00:00,12.641076,109.9831
"379",2020-04-27 18:00:00,13.37825,113.80594
"380",2020-04-27 19:00:00,15.484185,107.59242
"381",2020-04-27 20:00:00,14.986553,114.10223
"382",2020-04-27 21:00:00,12.074766,116.56505
"383",2020-04-27 22:00:00,6.1094027,135
"384",2020-04-27 23:00:00,3.8268526,228.81409
"385",2020-04-26 00:00:00,12.224107,346.37302
"386",2020-04-26 01:00:00,23.469128,327.5288
"387",2020-04-26 02:00:00,6.4096174,321.84277
"388",2020-04-26 03:00:00,5.937272,194.03624
"389",2020-04-26 04:00:00,9.885262,236.88866
"390",2020-04-26 05:00:00,22.73707,246.68228
"391",2020-04-26 06:00:00,13.324863,268.45184
"393",2020-04-26 08:00:00,6.4096174,321.84277
"394",2020-04-26 09:00:00,7.653705,48.81407
"395",2020-04-26 10:00:00,0,180
"396",2020-04-26 11:00:00,5.4477882,277.59464
"397",2020-04-26 12:00:00,9.885262,280.4915
"398",2020-04-26 13:00:00,14.685176,281.30994
"399",2020-04-26 14:00:00,11.609651,277.125
"400",2020-04-26 15:00:00,7.42159,284.03625
"401",2020-04-26 16:00:00,4.6938252,274.3987
"402",2020-04-26 17:00:00,4.2136917,250.0169
"403",2020-04-26 18:00:00,6.151683,249.44395
"404",2020-04-26 19:00:00,9.021574,241.38954
"417",2020-04-27 08:00:00,2.3051248,51.34018
"418",2020-04-27 09:00:00,4.0249224,26.565033
"419",2020-04-27 10:00:00,5.00128,30.256424
"420",2020-04-27 11:00:00,3.096837,35.53766
"421",2020-04-27 12:00:00,3.319036,77.47118
"422",2020-04-27 13:00:00,3.6179552,84.289406
"423",2020-04-27 14:00:00,6.130579,93.366455
"424",2020-04-27 15:00:00,9.779817,96.34019
"425",2020-04-27 16:00:00,11.177405,104.93142
"426",2020-04-27 17:00:00,12.864649,107.92791
"427",2020-04-27 18:00:00,14.264361,100.17551
"428",2020-04-27 19:00:00,14.471821,95.71059
"429",2020-04-27 20:00:00,11.183201,86.30861
"430",2020-04-27 21:00:00,5.8603754,79.38034
"431",2020-04-27 22:00:00,3.4152596,108.434944
"432",2020-04-27 23:00:00,0.8049845,243.43495
"433",2020-04-28 00:00:00,4.6938252,274.3987
"434",2020-04-28 01:00:00,6.638072,282.5288
"435",2020-04-28 02:00:00,7.342588,281.30994
"436",2020-04-28 03:00:00,6.9899354,281.88867
"437",2020-04-28 04:00:00,4.73506,278.74615
"438",2020-04-28 05:00:00,3.7064266,299.0546
"439",2020-04-28 06:00:00,4.896529,287.10272
"440",2020-04-28 07:00:00,6.379216,286.38956
"441",2020-04-28 08:00:00,3.7064266,299.0546
"442",2020-04-28 09:00:00,4.6800003,337.38013
"443",2020-04-28 10:00:00,6.130579,356.63354
"444",2020-04-28 11:00:00,4.1046314,15.255127
"445",2020-04-28 12:00:00,3.6,53.130096
"446",2020-04-28 13:00:00,5.3517847,70.346176
"447",2020-04-28 14:00:00,6.12,89.99999
"448",2020-04-28 15:00:00,7.9932976,97.76516
"449",2020-04-28 16:00:00,9.346143,105.64224
"450",2020-04-28 17:00:00,10.483357,105.9454
"451",2020-04-28 18:00:00,11.440978,102.72436
"452",2020-04-28 19:00:00,11.570515,95.35582
"453",2020-04-28 20:00:00,6.439876,63.43495
"454",2020-04-28 21:00:00,0,180
"455",2020-04-28 22:00:00,2.3051248,321.3402
"456",2020-04-28 23:00:00,3.396233,327.99463
"457",2020-04-29 00:00:00,4.8433046,311.98724
"458",2020-04-29 01:00:00,6.9247384,297.89728
"459",2020-04-29 02:00:00,9.107359,288.43497
"460",2020-04-29 03:00:00,10.137692,286.50436
"461",2020-04-29 04:00:00,9.693296,301.3287
"462",2020-04-29 05:00:00,11.609651,299.74487
"463",2020-04-29 06:00:00,16.766108,284.93143
"464",2020-04-29 07:00:00,14.561099,278.53076
"465",2020-04-29 08:00:00,10.636766,246.0375
"466",2020-04-29 09:00:00,2.9024127,240.25513
"467",2020-04-29 10:00:00,5.0911684,44.999985
"468",2020-04-29 11:00:00,10.739833,76.42956
"469",2020-04-29 12:00:00,14.759999,77.31962
"470",2020-04-29 13:00:00,15.84409,88.69804
"471",2020-04-29 14:00:00,14.05845,92.93567
"472",2020-04-29 15:00:00,11.212135,95.52754
"473",2020-04-29 16:00:00,8.209263,105.25512
"474",2020-04-29 17:00:00,10.483357,105.9454
"475",2020-04-29 18:00:00,11.090103,103.13402
"476",2020-04-29 19:00:00,8.707237,119.74488
"477",2020-04-29 20:00:00,8.854829,63.43495
"478",2020-04-29 21:00:00,3.396233,57.994614
"479",2020-04-29 22:00:00,5.315336,28.30075
"480",2020-04-29 23:00:00,8.161764,41.42366
"481",2020-04-30 00:00:00,4.6800003,22.619858
"482",2020-04-30 01:00:00,8.854829,333.43497
"483",2020-04-30 02:00:00,19.966211,334.359
"484",2020-04-30 03:00:00,14.021525,311.87787
"485",2020-04-30 04:00:00,9.826088,278.42697
"486",2020-04-30 05:00:00,9.531505,259.11447
"487",2020-04-30 06:00:00,11.480557,228.81409
"488",2020-04-30 07:00:00,11.525623,231.3402
"489",2020-04-30 08:00:00,4.3498964,294.44397
"490",2020-04-30 09:00:00,0.35999998,360
"491",2020-04-30 10:00:00,4.8433046,41.987198
"492",2020-04-30 11:00:00,3.6,89.99999
"493",2020-04-30 12:00:00,2.5455842,44.999985
"494",2020-04-30 13:00:00,2.9024127,352.875
"495",2020-04-30 14:00:00,4.379589,9.462311
"496",2020-04-30 15:00:00,4.1046314,37.87497
"497",2020-04-30 16:00:00,2.52,360
"498",2020-04-30 17:00:00,6.12,298.07248
"499",2020-04-30 18:00:00,8.825508,281.7683
"500",2020-04-30 19:00:00,9.779817,276.34018
"501",2020-04-30 20:00:00,8.373386,25.463333
"502",2020-04-30 21:00:00,8.28,360
"503",2020-04-30 22:00:00,4.8965297,323.97263
"504",2020-04-30 23:00:00,3.7585104,286.69925
"505",2020-05-01 00:00:00,4.68,270
"506",2020-05-01 01:00:00,8.311245,252.34988
"507",2020-05-01 02:00:00,11.177405,255.06857
"508",2020-05-01 03:00:00,10.440001,270
"509",2020-05-01 04:00:00,9.255571,283.49573
"510",2020-05-01 05:00:00,9.0645685,276.84277
"511",2020-05-01 06:00:00,7.5599995,270
"512",2020-05-01 07:00:00,4.802999,282.99463
"513",2020-05-01 08:00:00,1.08,360
"514",2020-05-01 09:00:00,4.3349743,48.366455
"515",2020-05-01 10:00:00,6.9247384,62.102737
"516",2020-05-01 11:00:00,9.885262,79.50852
"517",2020-05-01 12:00:00,9,89.99999
"518",2020-05-01 13:00:00,9.9571085,102.52881
"519",2020-05-01 14:00:00,12.10157,112.75097
"520",2020-05-01 15:00:00,11.592895,115.76932
"521",2020-05-01 16:00:00,10.315115,119.248825
"522",2020-05-01 17:00:00,12.397806,115.82099
"523",2020-05-01 18:00:00,14.182355,113.96249
"524",2020-05-01 19:00:00,13.009903,104.42077
"525",2020-05-01 20:00:00,10.028439,68.96249
"526",2020-05-01 21:00:00,10.365251,69.67686
"527",2020-05-01 22:00:00,10.661107,78.31063
"528",2020-05-01 23:00:00,9,73.73979
"529",2020-05-02 00:00:00,3.8268526,48.81407
"530",2020-05-02 01:00:00,3.0547013,315
"531",2020-05-02 02:00:00,4.5536795,288.43497
"532",2020-05-02 03:00:00,6.0347,287.35403
"533",2020-05-02 04:00:00,6.763786,295.2011
"534",2020-05-02 05:00:00,6.9527545,291.2505
"535",2020-05-02 06:00:00,7.072878,284.74356
"536",2020-05-02 07:00:00,7.5942073,275.44034
"537",2020-05-02 08:00:00,5.00128,300.25644
"538",2020-05-02 09:00:00,5.0528407,355.91437
"539",2020-05-02 10:00:00,6.725354,15.524109
"540",2020-05-02 11:00:00,5.3999996,36.86989
"541",2020-05-02 12:00:00,3.7064266,29.05458
"542",2020-05-02 13:00:00,2.2768397,18.434952
"543",2020-05-02 14:00:00,2.8799999,89.99999
"544",2020-05-02 15:00:00,5.0142193,111.03751
"545",2020-05-02 16:00:00,8.089993,110.854454
"546",2020-05-02 17:00:00,10.829959,105.42216
"547",2020-05-02 18:00:00,11.367109,100.954056
"548",2020-05-02 19:00:00,11.304229,99.162346
"549",2020-05-02 20:00:00,10.495713,95.90614
"550",2020-05-02 21:00:00,7.208994,92.862404
"551",2020-05-02 22:00:00,1.835647,78.69006
"552",2020-05-02 23:00:00,2.1897945,350.5377
"553",2020-05-03 00:00:00,3.6179552,354.28943
"554",2020-05-03 01:00:00,3.671294,348.69006
"555",2020-05-03 02:00:00,3.396233,327.99463
"556",2020-05-03 03:00:00,3.8939953,303.69006
"557",2020-05-03 04:00:00,4.5536795,288.43497
"558",2020-05-03 05:00:00,3.8773184,291.8014
"559",2020-05-03 06:00:00,3.8773184,291.8014
"560",2020-05-03 07:00:00,4.2136917,289.98312
"561",2020-05-03 08:00:00,3.096837,305.5377
"562",2020-05-03 09:00:00,5.0911684,351.8699
"563",2020-05-03 10:00:00,6.12,360
"564",2020-05-03 11:00:00,3.319036,347.4712
"565",2020-05-03 12:00:00,1.2979984,303.69006
"566",2020-05-03 13:00:00,0.35999998,180
"567",2020-05-03 14:00:00,2.6208394,105.9454
"568",2020-05-03 15:00:00,5.0911684,98.1301
"569",2020-05-03 16:00:00,6.763786,115.20112
"570",2020-05-03 17:00:00,8.587338,123.023865
"571",2020-05-03 18:00:00,10.00256,120.25643
"572",2020-05-03 19:00:00,12.24,118.07248
"573",2020-05-03 20:00:00,13.104198,127.1847
"574",2020-05-03 21:00:00,9.449572,130.36453
"575",2020-05-03 22:00:00,4.3498964,114.44395
"576",2020-05-03 23:00:00,0.71999997,89.99999
"577",2020-05-05 00:00:00,4.68,270
"578",2020-05-05 01:00:00,7.172949,287.52557
"579",2020-05-05 02:00:00,8.557102,284.62088
"580",2020-05-05 03:00:00,10.446206,271.9749
"581",2020-05-05 04:00:00,9.746631,265.7636
"582",2020-05-05 05:00:00,6.489992,266.8202
"583",2020-05-05 06:00:00,4.73506,278.74615
"584",2020-05-05 07:00:00,6.489992,273.17984
"585",2020-05-05 08:00:00,6.489992,273.17984
"586",2020-05-05 09:00:00,5.0911684,315
"587",2020-05-05 10:00:00,5.7599998,360
"588",2020-05-05 11:00:00,4.8965297,36.027374
"589",2020-05-05 12:00:00,3.8268526,48.81407
"590",2020-05-05 13:00:00,4.1046314,37.87497
"591",2020-05-05 14:00:00,2.9024127,60.25511
"592",2020-05-05 15:00:00,1.8,89.99999
"593",2020-05-05 16:00:00,1.2979984,146.30994
"594",2020-05-05 17:00:00,2.3051248,128.6598
"595",2020-05-05 18:00:00,5.3517847,109.653824
"596",2020-05-05 19:00:00,12.24,89.99999
"597",2020-05-05 20:00:00,10.239453,79.87532
"598",2020-05-05 21:00:00,2.4149535,63.43495
"599",2020-05-05 22:00:00,1.835647,281.30994
"600",2020-05-05 23:00:00,1.9386592,338.1986
"601",2020-05-06 00:00:00,3.671294,348.69006
"602",2020-05-06 01:00:00,5.2416787,285.9454
"603",2020-05-06 02:00:00,7.92,270
"604",2020-05-06 03:00:00,9.885262,280.4915
"605",2020-05-06 04:00:00,8.64,270
"606",2020-05-06 05:00:00,7.5685663,267.27368
"607",2020-05-06 06:00:00,6.9899354,281.88867
"608",2020-05-06 07:00:00,5.815978,291.8014
"609",2020-05-06 08:00:00,5.6233797,230.19443
"610",2020-05-06 09:00:00,3.8939953,303.69006
"611",2020-05-06 10:00:00,3.6,360
"612",2020-05-06 11:00:00,5.4477882,352.40536
"613",2020-05-06 12:00:00,7.9526596,5.194412
"614",2020-05-06 13:00:00,4.39436,34.99202
"615",2020-05-06 14:00:00,2.2768397,71.56504
"616",2020-05-06 15:00:00,1.2979984,56.30993
"617",2020-05-06 16:00:00,1.484318,255.96376
"618",2020-05-06 17:00:00,3.9763298,264.80557
"619",2020-05-06 18:00:00,5.04,270
"620",2020-05-06 19:00:00,7.342588,258.69006
"621",2020-05-06 20:00:00,4.198285,239.03624
"622",2020-05-06 21:00:00,8.435069,230.19443
"623",2020-05-06 22:00:00,10.30883,245.22485
"624",2020-05-06 23:00:00,11.177405,255.06857
"625",2020-05-07 00:00:00,10.182337,261.8699
"626",2020-05-07 01:00:00,9.72,270
"627",2020-05-07 02:00:00,7.208994,267.1376
"628",2020-05-07 03:00:00,6.489992,250.55997
"629",2020-05-07 04:00:00,4.39436,235.00798
"630",2020-05-07 05:00:00,3.396233,212.00539
"631",2020-05-07 06:00:00,5.315336,208.30077
"632",2020-05-07 07:00:00,4.2136917,199.98311
"633",2020-05-07 08:00:00,2.3051248,231.3402
"634",2020-05-07 09:00:00,0,180
"635",2020-05-07 10:00:00,1.4399999,270
"636",2020-05-07 11:00:00,1.8,306.8699
"637",2020-05-07 12:00:00,3.2599385,6.340164
"638",2020-05-07 13:00:00,6.9153743,51.34018
"639",2020-05-07 14:00:00,10.365251,69.67686
"640",2020-05-07 15:00:00,6.924738,81.02737
"641",2020-05-07 16:00:00,1.5273507,135
"642",2020-05-07 17:00:00,3.8773184,201.8014
"643",2020-05-07 18:00:00,4.510787,208.61046
"644",2020-05-07 19:00:00,4.3498964,204.44395
"645",2020-05-07 20:00:00,5.771239,86.42367
"646",2020-05-07 21:00:00,5.5887027,104.93142
"647",2020-05-07 22:00:00,6.151683,110.556046
"648",2020-05-07 23:00:00,6.489992,123.69006
"649",2020-05-08 00:00:00,7.8954163,133.15239
"650",2020-05-08 01:00:00,6.489992,123.69006
"651",2020-05-08 02:00:00,4.8965297,53.97262
"652",2020-05-08 03:00:00,7.7879906,303.69006
"653",2020-05-08 04:00:00,11.5199995,270
"654",2020-05-08 05:00:00,12.261158,273.36646
"655",2020-05-08 06:00:00,11.879999,270
"656",2020-05-08 07:00:00,11.901798,266.53177
"657",2020-05-08 08:00:00,3.319036,310.60132
"658",2020-05-08 09:00:00,5.4477882,7.594635
"659",2020-05-08 10:00:00,5.6920996,18.434952
"660",2020-05-08 11:00:00,4.39436,34.99202
"661",2020-05-08 12:00:00,3.563818,44.999985
"662",2020-05-08 13:00:00,4.39436,34.99202
"663",2020-05-08 14:00:00,2.52,360
"664",2020-05-08 15:00:00,1.0182338,225
"665",2020-05-08 16:00:00,2.6208394,195.9454
"666",2020-05-08 17:00:00,5.692099,145.30484
"667",2020-05-08 18:00:00,5.0911684,171.8699
"668",2020-05-08 19:00:00,7.2359104,174.28941
"669",2020-05-08 20:00:00,3.2599385,83.65981
"670",2020-05-08 21:00:00,0.5091169,315
"671",2020-05-08 22:00:00,7.6367526,225
"672",2020-05-08 23:00:00,7.92,180
"673",2020-05-09 00:00:00,3.319036,347.4712
"674",2020-05-09 01:00:00,11.525623,308.65982
"675",2020-05-09 02:00:00,8.759178,279.46234
"676",2020-05-09 03:00:00,12.496719,281.63364
"677",2020-05-09 04:00:00,16.394829,289.23068
"678",2020-05-09 05:00:00,21.261345,331.69925
"679",2020-05-09 06:00:00,14.76439,315
"680",2020-05-09 07:00:00,13.004922,311.63354
"681",2020-05-09 08:00:00,3.319036,347.4712
"682",2020-05-09 09:00:00,1.8,53.130096
"683",2020-05-09 10:00:00,1.4399999,360
"684",2020-05-09 11:00:00,3.8268526,318.8141
"685",2020-05-09 12:00:00,5.1919937,303.69006
"686",2020-05-09 13:00:00,5.1919937,326.30994
"687",2020-05-09 14:00:00,5.0911684,8.130096
"688",2020-05-09 15:00:00,5.95906,25.016876
"689",2020-05-09 16:00:00,5.506941,11.309921
"690",2020-05-09 17:00:00,3.396233,32.005356
"691",2020-05-09 18:00:00,3.8268526,41.18593
"692",2020-05-09 19:00:00,3.8939953,33.690063
"693",2020-05-09 20:00:00,10.739832,50.440323
"694",2020-05-09 21:00:00,10.464797,40.81508
"695",2020-05-09 22:00:00,9.449572,49.635452
"696",2020-05-09 23:00:00,13.513193,41.7603
"697",2020-05-10 00:00:00,11.681987,33.690063
"698",2020-05-10 01:00:00,6.12,28.07248
"699",2020-05-10 02:00:00,1.5273507,44.999985
"700",2020-05-10 03:00:00,2.5959969,236.30994
"701",2020-05-10 04:00:00,5.95906,244.98311
"702",2020-05-10 05:00:00,9,253.7398
"703",2020-05-10 06:00:00,8.759178,260.5377
"704",2020-05-10 07:00:00,7.208994,267.1376
"705",2020-05-10 08:00:00,1.609969,243.43495
"706",2020-05-10 09:00:00,3.396233,302.00537
"707",2020-05-10 10:00:00,6.519877,353.65985
"708",2020-05-10 11:00:00,5.4119864,3.8140564
"709",2020-05-10 12:00:00,3.6179552,5.7105865
"710",2020-05-10 13:00:00,1.609969,296.56506
"711",2020-05-10 14:00:00,3.671294,258.69006
"712",2020-05-10 15:00:00,3.5455887,293.9625
"713",2020-05-10 16:00:00,1.4399999,270
"714",2020-05-10 17:00:00,2.1897945,99.46232
"715",2020-05-10 18:00:00,6.489992,93.179825
"716",2020-05-10 19:00:00,8.28,89.99999
"717",2020-05-10 20:00:00,8.714677,38.290146
"718",2020-05-10 21:00:00,7.145796,49.085617
"719",2020-05-10 22:00:00,3.8939953,236.30994
"720",2020-05-10 23:00:00,13.513193,228.2397
"721",2020-05-11 00:00:00,18.892282,239.03624
"722",2020-05-11 01:00:00,21.273533,246.0375
"723",2020-05-11 02:00:00,15.941944,263.51694
"724",2020-05-11 03:00:00,11.440978,282.72437
"725",2020-05-11 04:00:00,8.654986,286.92752
"726",2020-05-11 05:00:00,6.9899354,281.88867
"727",2020-05-11 06:00:00,3.6,270
"728",2020-05-11 07:00:00,4.198285,239.03624
"729",2020-05-11 08:00:00,1.609969,296.56506
"730",2020-05-11 09:00:00,4.5536795,341.56506
"731",2020-05-11 10:00:00,5.04,360
"732",2020-05-11 11:00:00,3.319036,40.601288
"733",2020-05-11 12:00:00,2.5455842,98.1301
"734",2020-05-11 13:00:00,2.0991426,120.96376
"735",2020-05-11 14:00:00,1.9386592,111.80141
"736",2020-05-11 15:00:00,5.5887027,104.93142
"737",2020-05-11 16:00:00,10.464797,116.56505
"738",2020-05-11 17:00:00,12.72283,115.11483
"739",2020-05-11 18:00:00,13.0447235,117.97947
"740",2020-05-11 19:00:00,13.684735,116.56505
"741",2020-05-11 20:00:00,12.074766,116.56505
"742",2020-05-11 21:00:00,9.339208,117.55281
"743",2020-05-11 22:00:00,5.634891,116.56505
"744",2020-05-11 23:00:00,3.8773184,158.1986
"745",2020-05-12 00:00:00,6.193674,215.53769
"746",2020-05-12 01:00:00,8.587338,236.97614
"747",2020-05-12 02:00:00,7.42159,255.96376
"748",2020-05-12 03:00:00,7.9932976,262.23483
"749",2020-05-12 04:00:00,8.647496,267.61407
"750",2020-05-12 05:00:00,9.028754,274.5739
"751",2020-05-12 06:00:00,8.64,270
"752",2020-05-12 07:00:00,8.759178,260.5377
"753",2020-05-12 08:00:00,7.208994,272.8624
"754",2020-05-12 09:00:00,6.8777895,312.8789
"755",2020-05-12 10:00:00,7.5170207,343.30075
"756",2020-05-12 11:00:00,6.12,360
"757",2020-05-12 12:00:00,4.829907,26.565033
"758",2020-05-12 13:00:00,4.510787,61.38954
"759",2020-05-12 14:00:00,5.0911684,98.1301
"760",2020-05-12 15:00:00,5.5887027,104.93142
"761",2020-05-12 16:00:00,6.725354,105.5241
"762",2020-05-12 17:00:00,9.6932955,105.06849
"763",2020-05-12 18:00:00,10.390226,104.03624
"764",2020-05-12 19:00:00,14.05845,87.06432
"765",2020-05-12 20:00:00,14.561099,81.46923
"766",2020-05-12 21:00:00,7.9932976,82.23483
"767",2020-05-12 22:00:00,4.072935,44.999985
"768",2020-05-12 23:00:00,4.452954,14.03624
